Number,id_plot,province,latitude,longitude,altitude,aspect,MAT,MAP,Climate_change,slope,Forest_type,Forest_types,age,origin,origin_unsure,sucstage,area,Root_C_stock,lnRoot,Tree_C_stock,lnTree,Herb_layer_C_stock,lnHerb,Litter_layer_C_stock,lnLitter,Shrub_layer_C_stock,lnShrub,Woody_plant_C_stock,lnWoody,Total_aboveground_C_stock,lnabove,O_C_stock,lnOC,A_C_stock,lnAC,Total_soil_C_stock,lnTC,Total_belowground_C_stock,lnbelow,Total_forest_C_stock,lnTotalforest,AM_tree_C_stock,lnAM,EcM_tree_C_stock,lnEcM,C_stock_fraction_of_AM_tree,C_stock_fraction_of_EcM_tree,Ratio_of_AM_tree_C_to_EcM_tree_C,EcMrichness10,Amrichness10,species_richness10cm
369,HB4,HB,31.728325,109.6421389,1490,NE,10.4,1194,541.1234,20,Broadleaved_deciduous_forest,Broadleaved_forest,69,natural,natural,middle,1000,13.68631288,2.616396274,59.5405516,4.08665762,0.02128,-3.849987615,0.271997541,-1.301962253,0.099086667,-2.311760388,59.73872493,4.089980469,46.07369205,3.830242116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.49486614,3.238477104,18.56466095,2.921259825,42.81933145,31.17986052,1.37330093,8,9,17
336,GZ100,GZ,25.59738889,104.6272778,1820,NW,14.4,1277,583.1419,20,Coniferous_forest,Coniferous_forest,19,natural,natural,early,1000,1.577872231,0.45607725,8.74472419,2.168450569,0.2609,-1.343618087,0.059383334,-2.823741664,0.099225,-2.31036528,8.94317419,2.190890581,7.626201959,2.031589944,22.593841,3.117677347,20.42630728,3.016823643,43.02014828,3.761668571,44.59802051,3.797689475,52.22422247,3.955546419,NA,NA,8.74472419,2.168450569,0,100,0,1,0,1
340,GZ104,GZ,27.51491667,108.2911389,759,NW,15.7,1172,538.53095,20,Broadleaved_deciduous_forest,Broadleaved_forest,54,natural,natural,middle,1000,14.42957199,2.669279711,91.92736815,4.520998789,0.222566667,-1.502528595,0.018466667,-3.991787956,0.1004625,-2.297970755,92.12829315,4.523182096,77.92128782,4.355699187,42.556098,3.750823158,21.76426987,3.080269628,64.32036787,4.163876344,78.74993986,4.366277514,156.6712277,5.054149519,46.05800126,3.829901499,45.86936685,3.825797505,50.1025997,49.8974003,1.004112427,3,0,3
822,SC196,SC,30.04241111,100.7767222,4110,NW,2.4,772,344.0624,23,Coniferous_forest,Coniferous_forest,132,natural,natural,middle,1000,28.59461181,3.353218302,176.0237657,5.170619018,0.049778996,-3.000162151,0.631539607,-0.45959462,0.100828561,-2.29433362,176.2254228,5.171763987,147.68059,4.995051766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.0237657,5.170619018,0,100,0,1,0,1
117,AH127,AH,30.66186389,119.3055861,210,SE,15.7,1312,600.34095,27,Coniferous_forest,Coniferous_forest,27,natural,natural,middle,600,3.948252843,1.373273163,60.84822465,4.108382643,0.017932167,-4.02115914,0.209030334,-1.565275899,0.101827917,-2.284470979,61.05188048,4.111724002,57.12155981,4.045181625,22.75564411,3.124813207,13.87811027,2.630312798,36.63375438,3.600970066,40.58200722,3.703324796,97.70356703,4.581938068,4.634854388,1.533604783,56.21337028,4.029154634,7.617074142,92.38292586,0.082451103,1,2,3
679,SC53,SC,31.07869444,103.2265222,2107,NW,10.2,930,424.2987,32,Broadleaved_deciduous_forest,Broadleaved_forest,34,planted,natural,early,1000,19.2521007,2.957620182,121.7828857,4.802239834,0.050891321,-2.978062881,0.239174993,-1.430559807,0.101888988,-2.283871411,121.9866637,4.803911725,102.7854543,4.632643848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.15746605,4.479124602,33.62541961,3.515282317,72.38904348,27.61095652,2.62175066,5,9,14
913,SC287,SC,30.69163611,102.711425,2431,SW,9.8,854,390.2073,21,Broadleaved_deciduous_forest,Broadleaved_forest,22,natural,natural,middle,600,8.519768828,2.142389208,80.971597,4.394098439,0.029793261,-3.513473052,0.210896667,-1.556386995,0.102262084,-2.28021631,81.17612117,4.39662113,72.6861456,4.286150797,9.705456335,2.272688236,27.46341209,3.312854649,37.16886843,3.615471541,45.68863725,3.821849629,118.3747829,4.773855718,10.86825709,2.385846347,68.50828334,4.226954663,12.63468167,79.64297722,0.158641504,7,5,10
27,AH27,AH,30.08730556,117.3546833,291,NE,16.2,1521,693.2862,37,Evergreen_broadleaved_forest,Broadleaved_forest,100,natural,natural,late,1000,66.52736468,4.197613362,143.3512345,4.965297804,0.045127834,-3.098256061,0.4118835,-0.887014737,0.103053,-2.27251186,143.5573405,4.966734541,77.0751036,4.344780318,34.68690662,3.546362285,17.7115785,2.874218578,52.39848512,3.958877681,118.9258498,4.778500188,196.0009534,5.278119524,6.839607271,1.922730313,136.5116272,4.916409792,4.77122314,95.22877686,0.050102745,4,3,7
852,SC226,SC,30.93126111,100.8338667,3488,SW,5.8,665,301.3898,34,Evergreen_broadleaved_forest,Broadleaved_forest,78,natural,natural,middle,600,7.043677313,1.952130379,67.87396125,4.217652474,0.105084792,-2.252987712,0.515894989,-0.661852044,0.104216813,-2.26128181,68.08239488,4.220718661,61.14380235,4.113228505,111.7231641,4.716024062,34.41143941,3.53838905,146.1346035,4.984528139,153.1782808,5.031602477,214.3220832,5.367479945,NA,NA,67.87396126,4.217652474,0,100,0,1,0,1
277,GZ41,GZ,25.71744444,108.2278056,534,NW,18.3,1289,593.67955,27,Broadleaved_deciduous_forest,Broadleaved_forest,47,natural,natural,middle,500,5.966401172,1.786143927,90.3178471,4.503335083,0.0646625,-2.738573844,0.2836575,-1.259987755,0.105263917,-2.251284587,90.52837493,4.505663337,84.62663626,4.438249066,132.6576747,4.887771936,42.69522948,3.754087192,175.3529042,5.166800539,181.3193053,5.200259595,265.9459416,5.583293061,8.96003435,2.192774061,81.35781275,4.398856868,9.920557938,90.07944206,0.11013121,1,1,2
1009,ZJ54,ZJ,29.17493611,121.0175083,138,SW,16.6,1505,686.7596,20,Coniferous_forest,Coniferous_forest,15,natural,natural,early,1000,2.057140217,0.721316774,12.49146517,2.525045625,0.440666667,-0.819466546,0.189646297,-1.662594536,0.105397396,-2.250017349,12.70225996,2.541779927,11.08578641,2.405663784,8.935974697,2.19008523,NA,NA,NA,NA,NA,NA,NA,NA,3.603297887,1.281849506,8.888167285,2.184720874,28.8460788,71.1539212,0.405403923,2,1,2
333,GZ97,GZ,25.61277778,104.6183056,1747,NW,14.4,1273,581.3759,23,Coniferous_forest,Coniferous_forest,28,natural,natural,early,1000,6.642557034,1.893496985,36.96975064,3.610100028,0.21127,-1.554618343,0.10701,-2.234832991,0.1054375,-2.249636919,37.18062564,3.615787809,30.74933861,3.425868485,29.74203839,3.392561479,27.26441575,3.3055824,57.00645414,4.043164492,63.64901118,4.15338379,94.39834978,4.547523592,NA,NA,36.96975064,3.610100028,0,100,0,2,0,2
425,HB60,HB,32.43249722,110.747875,1319,NW,10.9,1000,456.14415,25,Mixed_broadleaved_coniferous_forest,Mixed_forest,79,natural,natural,middle,1000,41.39233778,3.723095786,175.6523272,5.168506628,0.005425,-5.21673738,0.363384712,-1.012293193,0.105661682,-2.247512968,175.8636505,5.169708982,134.4767377,4.90139123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.779696745,1.913932373,168.7629875,5.12849529,3.859724978,96.07785458,0.040172889,4,3,7
1084,ZJ129,ZJ,28.54368611,118.4998083,163,SW,17.8,1753,797.8638,10,Mixed_broadleaved_coniferous_forest,Mixed_forest,25,natural,natural,middle,600,5.932632742,1.780468084,43.26275264,3.767292049,NA,NA,0.151158778,-1.889424485,0.106094094,-2.243428899,43.47494082,3.772184699,37.54230808,3.625468512,9.699026542,2.272025524,7.945941627,2.072661311,17.64496817,2.870450653,23.57760091,3.160297147,61.11990899,4.112837656,8.875820642,2.183330798,34.386932,3.537676608,20.51607931,79.48392069,0.258116096,4,6,6
33,AH33,AH,29.86696667,117.835825,360,SE,15.9,1665,756.45915,36,Coniferous_forest,Coniferous_forest,27,planted,natural,late,1000,8.06809469,2.087917357,49.12138768,3.894294534,0.030978834,-3.474451082,0.201765167,-1.600650797,0.106178188,-2.242636577,49.33374405,3.89860831,41.29662819,3.720780855,33.54617716,3.512922912,24.84195706,3.212534041,58.38813422,4.067112688,66.45622891,4.196543519,107.7528571,4.679840245,40.83766906,3.709604917,8.28371862,2.114291976,83.13622841,16.86377159,4.929871587,3,2,5
465,HB100,HB,31.06358333,110.9118889,1753,NW,9.3,1322,596.15755,45,Mixed_broadleaved_forest,Broadleaved_forest,121,natural,natural,late,1000,41.61138554,3.728373821,171.4610702,5.144356245,0.195369,-1.632865201,0.325861234,-1.121283651,0.106235386,-2.242098024,171.673541,5.145594656,130.2575244,4.869513448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.90350553,2.292888788,158.3830245,5.065016305,5.775949909,92.37258598,0.062528832,7,4,11
891,SC265,SC,28.29903056,105.5281444,340,SE,17.8,1068,495.4363,45,Broadleaved_deciduous_forest,Broadleaved_forest,54,natural,natural,middle,1000,4.979419775,1.605313373,27.88741053,3.328175352,NA,NA,0.123105,-2.094717629,0.106340625,-2.241107894,28.10009178,3.335772843,23.12067201,3.14072711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.045907465,1.799381591,21.74810682,3.079526711,21.67970188,77.98539342,0.277996955,2,2,3
127,AH137,AH,30.36755833,117.9085722,505,SE,15.2,1536,698.5652,31,Mixed_broadleaved_coniferous_forest,Mixed_forest,38,natural,natural,middle,600,6.933239488,1.936327163,86.5486273,4.460706421,0.026090167,-3.646196779,0.328742834,-1.112479493,0.106359875,-2.240926888,86.76134705,4.463161212,79.85419773,4.380202443,47.09576907,3.852183168,21.76687635,3.080389381,68.86264541,4.232113874,75.7958849,4.328044002,155.6500826,5.047610428,8.6649529,2.159286487,77.8836744,4.35521636,10.01165838,89.98834162,0.11125506,3,3,6
578,JS15,JS,34.20761667,117.1541333,45,NE,14.2,772,359.9157,20,Broadleaved_deciduous_forest,Broadleaved_forest,40,planted,natural,late,1000,6.74758607,1.909184822,60.21148225,4.097863069,0.035833334,-3.328876701,0.069166667,-2.671236223,0.10675,-2.237265627,60.42498225,4.101402633,53.71322951,3.983659331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.21148225,4.097863069,NA,NA,100,0,NA,0,4,4
978,ZJ14,ZJ,29.58855,119.0148917,212,NW,16.4,1563,712.0979,28,Mixed_broadleaved_coniferous_forest,Mixed_forest,97,planted,natural,late,1000,14.63154015,2.683179483,104.5093493,4.649276534,0.08585,-2.455153692,0.233349278,-1.455218901,0.106822017,-2.236591222,104.7229933,4.651318705,90.17730319,4.501777768,14.81363663,2.69554815,4.825124293,1.573836495,19.63876093,2.977505212,34.27030107,3.534279121,124.4476043,4.823884778,16.01382266,2.773452266,87.60144945,4.472797544,15.32286132,83.82163896,0.18280317,2,5,4
1024,ZJ69,ZJ,30.27265278,119.3443056,188,NW,15.9,1399,639.02015,25,Evergreen_broadleaved_forest,Broadleaved_forest,43,natural,natural,early,600,6.388059688,1.854430574,47.8158495,3.867357164,NA,NA,0.366696379,-1.003221079,0.107613125,-2.229212659,48.03107575,3.871848213,41.64301606,3.729133673,33.21935782,3.503132773,14.16325791,2.65065114,47.38261572,3.858255404,53.77067541,3.984728252,95.41369147,4.558222085,14.98514348,2.707059276,32.68772391,3.486999592,31.33928109,68.36169229,0.458433372,5,4,5
1029,ZJ74,ZJ,27.94126389,120.5496333,29,SW,18.6,1691,771.5656,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,23,natural,natural,middle,600,6.107796121,1.809566008,54.79403035,4.003581253,NA,NA,0.360680625,-1.019762408,0.107706023,-2.228349773,55.0094424,4.00750485,48.90164627,3.889811062,20.83312971,3.036544494,12.31147852,2.51053204,33.14460823,3.500880056,39.25240435,3.6700127,88.15405063,4.479085859,27.79570742,3.324881599,26.99832292,3.29577475,50.72761987,49.27238013,1.029534594,5,7,7
420,HB55,HB,30.05526944,110.2104861,1559,SW,10.1,1521,685.09085,10,Mixed_broadleaved_forest,Broadleaved_forest,57,natural,natural,middle,1000,24.30351416,3.190620956,101.6452545,4.621488854,0.004386667,-5.429185566,0.234456831,-1.450483798,0.107916031,-2.226401845,101.8610865,4.623609988,77.56195901,4.351077088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.72149576,3.456994551,69.8510864,4.246365639,31.20804402,68.72045997,0.454130313,6,16,22
381,HB16,HB,31.76643889,110.7437667,240,NW,12.5,1011,463.15025,35,Mixed_broadleaved_forest,Broadleaved_forest,41,natural,natural,middle,600,5.154138091,1.639799905,41.36637371,3.722468322,0.001175,-6.746487131,0.328835423,-1.112197887,0.108517913,-2.220840023,41.58340953,3.727701278,36.43044644,3.595404866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81738718,2.550802623,22.9099778,3.131572527,30.98503938,55.3830944,0.559467464,4,0,4
20,AH20,AH,31.71073333,115.0000083,575,SE,15.7,1162,534.11595,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,40,natural,natural,middle,1000,8.855169459,2.181001408,75.162232,4.319648871,NA,NA,0.3901,-0.941352162,0.108533455,-2.220696813,75.37929891,4.322532687,66.52412945,4.197564731,16.77454767,2.819862718,11.46920753,2.439665838,28.2437552,3.340872378,37.09892466,3.613587984,103.6230541,4.640759835,2.419889536,0.883721893,72.7423425,4.286923643,3.219555181,96.78044482,0.033266588,3,2,5
886,SC260,SC,28.69903056,104.0243222,1706,SE,10.8,1108,503.6918,5,Evergreen_broadleaved_forest,Broadleaved_forest,62,natural,natural,middle,1000,11.42719854,2.435996351,66.07644345,4.190812306,NA,NA,0.159699167,-1.83446344,0.110150625,-2.205906532,66.2967447,4.194140796,54.86954616,4.00495848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81220355,4.171493912,1.264239858,0.234471039,98.08670111,1.913298889,51.26574925,1,10,10
839,SC213,SC,28.73591944,99.85719722,3185,NE,7.2,637,290.9087,24,Coniferous_forest,Coniferous_forest,54,natural,natural,middle,600,7.409024243,2.00269875,43.0925919,3.763351101,0.052569011,-2.945628477,0.327667786,-1.115755031,0.110734948,-2.200615789,43.3140618,3.768477335,35.95760656,3.582340649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0925919,3.763351101,0,100,0,1,0,1
1123,ZJ168,ZJ,29.16342222,119.6360944,119,SW,17.5,1435,657.06375,5,Mixed_broadleaved_coniferous_forest,Mixed_forest,44,natural,natural,middle,600,7.294368284,1.987102582,66.2840794,4.193949739,NA,NA,0.241281445,-1.421791205,0.111501441,-2.193717764,66.50708228,4.197308442,59.212714,4.081136282,10.46355486,2.347898254,7.553187085,2.021969605,18.01674194,2.891301433,25.31111023,3.231243439,84.52382423,4.437033438,15.72196841,2.755058996,50.56211098,3.923202501,23.71907184,76.28092816,0.310943671,5,5,5
767,SC141,SC,30.29364167,99.50298333,3219,NE,2.1,590,263.30635,28,Coniferous_forest,Coniferous_forest,79,natural,natural,middle,1000,15.78551568,2.75909279,96.0131973,4.564485654,0.118675409,-2.131363168,0.135029951,-2.002258666,0.112120624,-2.188179987,96.23743855,4.566818456,80.57059827,4.389133797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0131973,4.564485654,0,100,0,1,0,1
